tsne_1,tsne_2,method,gas_class
10.718948,66.04212,Final Refined EEGNet (12/24),5
2.9862022,45.774418,Final Refined EEGNet (12/24),5
3.2008593,57.432243,Final Refined EEGNet (12/24),5
9.681878,64.97226,Final Refined EEGNet (12/24),5
0.3668542,42.123623,Final Refined EEGNet (12/24),5
-36.541878,-58.178085,Final Refined EEGNet (12/24),5
3.4614623,56.77095,Final Refined EEGNet (12/24),5
10.295435,65.84008,Final Refined EEGNet (12/24),5
-8.443496,18.614885,Final Refined EEGNet (12/24),5
10.664499,65.98668,Final Refined EEGNet (12/24),5
-6.21094,18.310411,Final Refined EEGNet (12/24),5
8.250823,66.105125,Final Refined EEGNet (12/24),5
-13.7453985,46.31354,Final Refined EEGNet (12/24),5
-35.80615,-58.422466,Final Refined EEGNet (12/24),5
3.447161,57.50016,Final Refined EEGNet (12/24),5
16.203718,68.71587,Final Refined EEGNet (12/24),5
14.853415,66.26454,Final Refined EEGNet (12/24),5
-6.3363156,18.365927,Final Refined EEGNet (12/24),5
14.742259,67.78192,Final Refined EEGNet (12/24),5
0.2394265,42.3475,Final Refined EEGNet (12/24),5
-35.678062,-59.43263,Final Refined EEGNet (12/24),5
-4.807122,67.68849,Final Refined EEGNet (12/24),5
9.971896,64.88942,Final Refined EEGNet (12/24),5
13.507468,67.817604,Final Refined EEGNet (12/24),5
-35.104355,-60.642563,Final Refined EEGNet (12/24),5
-3.1425707,16.583317,Final Refined EEGNet (12/24),5
17.560179,66.84061,Final Refined EEGNet (12/24),5
3.149707,41.85634,Final Refined EEGNet (12/24),5
-34.795753,-61.348186,Final Refined EEGNet (12/24),5
8.288843,63.688286,Final Refined EEGNet (12/24),5
12.317863,66.73756,Final Refined EEGNet (12/24),5
-3.1302779,16.589106,Final Refined EEGNet (12/24),5
15.954028,68.34103,Final Refined EEGNet (12/24),5
1.2385463,50.902283,Final Refined EEGNet (12/24),5
-4.579837,17.1402,Final Refined EEGNet (12/24),5
14.580655,66.257904,Final Refined EEGNet (12/24),5
-3.0365772,41.87874,Final Refined EEGNet (12/24),5
-26.005522,13.040612,Final Refined EEGNet (12/24),5
-1.623025,59.77278,Final Refined EEGNet (12/24),5
18.073225,67.528694,Final Refined EEGNet (12/24),5
-25.11255,13.8724985,Final Refined EEGNet (12/24),5
1.0789768,50.79452,Final Refined EEGNet (12/24),5
7.8214283,60.83933,Final Refined EEGNet (12/24),5
-9.462861,21.840004,Final Refined EEGNet (12/24),5
9.284049,62.425037,Final Refined EEGNet (12/24),5
5.1125464,50.360474,Final Refined EEGNet (12/24),5
12.756678,64.54084,Final Refined EEGNet (12/24),5
-13.117445,20.732042,Final Refined EEGNet (12/24),5
5.1958237,60.100185,Final Refined EEGNet (12/24),5
-0.54739183,43.342567,Final Refined EEGNet (12/24),5
-25.4742,14.055714,Final Refined EEGNet (12/24),5
1.3013585,51.019863,Final Refined EEGNet (12/24),5
-13.045805,20.651888,Final Refined EEGNet (12/24),5
5.731819,60.260643,Final Refined EEGNet (12/24),5
3.3443813,44.932682,Final Refined EEGNet (12/24),5
-26.17901,13.603328,Final Refined EEGNet (12/24),5
1.0443623,50.90269,Final Refined EEGNet (12/24),5
7.381309,60.673073,Final Refined EEGNet (12/24),5
-25.207153,13.7186165,Final Refined EEGNet (12/24),5
-13.014881,20.814278,Final Refined EEGNet (12/24),5
5.115196,59.554985,Final Refined EEGNet (12/24),5
3.0718987,43.94192,Final Refined EEGNet (12/24),5
3.8113253,55.81105,Final Refined EEGNet (12/24),5
7.8916516,62.693447,Final Refined EEGNet (12/24),5
3.0100162,44.428143,Final Refined EEGNet (12/24),5
-26.046095,13.486596,Final Refined EEGNet (12/24),5
0.45085317,50.740345,Final Refined EEGNet (12/24),5
13.753106,64.99749,Final Refined EEGNet (12/24),5
-12.218195,20.546766,Final Refined EEGNet (12/24),5
7.766596,58.303265,Final Refined EEGNet (12/24),5
-9.471618,21.675833,Final Refined EEGNet (12/24),5
9.542638,62.172276,Final Refined EEGNet (12/24),5
3.5816753,46.474075,Final Refined EEGNet (12/24),5
-26.651005,13.433965,Final Refined EEGNet (12/24),5
11.136472,63.029453,Final Refined EEGNet (12/24),5
15.051802,66.11213,Final Refined EEGNet (12/24),5
7.5820932,61.89683,Final Refined EEGNet (12/24),5
-8.665718,22.240953,Final Refined EEGNet (12/24),5
11.248711,62.892166,Final Refined EEGNet (12/24),5
3.5155795,45.898933,Final Refined EEGNet (12/24),5
-32.411297,-61.05488,Final Refined EEGNet (12/24),5
3.4854436,56.215775,Final Refined EEGNet (12/24),5
2.9580362,53.901665,Final Refined EEGNet (12/24),5
11.937306,64.59339,Final Refined EEGNet (12/24),5
-32.607002,-61.100548,Final Refined EEGNet (12/24),5
-8.729092,22.342108,Final Refined EEGNet (12/24),5
5.4472675,56.234276,Final Refined EEGNet (12/24),5
6.97459,51.22199,Final Refined EEGNet (12/24),5
-32.75899,-61.162003,Final Refined EEGNet (12/24),5
7.5278425,58.088924,Final Refined EEGNet (12/24),5
10.82111,64.47771,Final Refined EEGNet (12/24),5
-8.672942,22.651918,Final Refined EEGNet (12/24),5
7.233167,57.595615,Final Refined EEGNet (12/24),5
6.653886,51.266605,Final Refined EEGNet (12/24),5
-7.7118893,21.490932,Final Refined EEGNet (12/24),5
5.0857286,55.86722,Final Refined EEGNet (12/24),5
8.476906,54.233986,Final Refined EEGNet (12/24),5
-32.55395,-60.839344,Final Refined EEGNet (12/24),5
3.67249,53.907307,Final Refined EEGNet (12/24),5
9.90599,64.89324,Final Refined EEGNet (12/24),5
-33.91194,-59.404034,Final Refined EEGNet (12/24),5
2.6863036,54.266396,Final Refined EEGNet (12/24),5
12.729797,64.510124,Final Refined EEGNet (12/24),5
-9.768489,21.290264,Final Refined EEGNet (12/24),5
9.743875,61.981842,Final Refined EEGNet (12/24),5
6.842837,51.309517,Final Refined EEGNet (12/24),5
12.689615,65.44023,Final Refined EEGNet (12/24),5
-9.680177,20.462809,Final Refined EEGNet (12/24),5
13.482434,67.13659,Final Refined EEGNet (12/24),5
6.9820366,51.27948,Final Refined EEGNet (12/24),5
-34.014404,-58.889153,Final Refined EEGNet (12/24),5
6.718508,56.274292,Final Refined EEGNet (12/24),5
-8.403059,21.689772,Final Refined EEGNet (12/24),5
1.7626473,54.440678,Final Refined EEGNet (12/24),5
8.108255,54.192818,Final Refined EEGNet (12/24),5
-34.580067,-58.659496,Final Refined EEGNet (12/24),5
1.0194501,53.6945,Final Refined EEGNet (12/24),5
17.725464,67.70749,Final Refined EEGNet (12/24),5
-34.558388,-57.712788,Final Refined EEGNet (12/24),5
-8.417291,21.239388,Final Refined EEGNet (12/24),5
15.027956,67.86604,Final Refined EEGNet (12/24),5
5.4815583,51.53969,Final Refined EEGNet (12/24),5
5.8649755,55.57984,Final Refined EEGNet (12/24),5
6.8990507,62.131973,Final Refined EEGNet (12/24),5
-1.8851421,42.635487,Final Refined EEGNet (12/24),5
-34.706013,-57.995487,Final Refined EEGNet (12/24),5
2.6322834,54.450718,Final Refined EEGNet (12/24),5
8.299344,61.962223,Final Refined EEGNet (12/24),5
-11.250514,20.522972,Final Refined EEGNet (12/24),5
8.065085,63.88629,Final Refined EEGNet (12/24),5
-10.440486,20.37066,Final Refined EEGNet (12/24),5
7.1371045,61.394836,Final Refined EEGNet (12/24),5
3.3061883,45.60514,Final Refined EEGNet (12/24),5
-34.122692,-57.6877,Final Refined EEGNet (12/24),5
2.8049154,54.073067,Final Refined EEGNet (12/24),5
6.657582,61.907978,Final Refined EEGNet (12/24),5
8.272892,63.939785,Final Refined EEGNet (12/24),5
-10.954629,20.080568,Final Refined EEGNet (12/24),5
5.9559774,61.50445,Final Refined EEGNet (12/24),5
3.3744476,45.46883,Final Refined EEGNet (12/24),5
-34.432896,-59.422653,Final Refined EEGNet (12/24),5
-0.106925316,52.123383,Final Refined EEGNet (12/24),5
-1.1300386,49.93346,Final Refined EEGNet (12/24),5
6.159597,62.092033,Final Refined EEGNet (12/24),5
-34.524864,-56.419224,Final Refined EEGNet (12/24),5
-11.240923,20.399078,Final Refined EEGNet (12/24),5
4.509918,55.671642,Final Refined EEGNet (12/24),5
3.7609441,46.075577,Final Refined EEGNet (12/24),5
-35.51497,-57.62366,Final Refined EEGNet (12/24),5
3.7924159,53.172554,Final Refined EEGNet (12/24),5
9.117879,57.27046,Final Refined EEGNet (12/24),5
-9.427635,21.317392,Final Refined EEGNet (12/24),5
7.611454,58.14284,Final Refined EEGNet (12/24),5
4.2495856,46.143353,Final Refined EEGNet (12/24),5
-9.824698,21.67606,Final Refined EEGNet (12/24),5
6.1827927,55.98498,Final Refined EEGNet (12/24),5
6.7463756,50.993305,Final Refined EEGNet (12/24),5
-35.640774,-56.963795,Final Refined EEGNet (12/24),5
4.563576,52.53397,Final Refined EEGNet (12/24),5
9.7707205,56.456448,Final Refined EEGNet (12/24),5
-35.295486,-57.91456,Final Refined EEGNet (12/24),5
4.7011094,55.15163,Final Refined EEGNet (12/24),5
9.64348,62.69253,Final Refined EEGNet (12/24),5
-11.49666,19.929113,Final Refined EEGNet (12/24),5
7.6011543,59.401604,Final Refined EEGNet (12/24),5
2.682179,44.289368,Final Refined EEGNet (12/24),5
5.315895,60.338604,Final Refined EEGNet (12/24),5
-9.062287,21.690552,Final Refined EEGNet (12/24),5
4.3394313,60.163338,Final Refined EEGNet (12/24),5
0.35810548,50.071922,Final Refined EEGNet (12/24),5
-34.568146,-57.759773,Final Refined EEGNet (12/24),5
11.469529,59.843445,Final Refined EEGNet (12/24),5
-7.1735706,24.481997,Final Refined EEGNet (12/24),5
8.174003,65.63772,Final Refined EEGNet (12/24),5
3.9923677,53.606773,Final Refined EEGNet (12/24),5
-36.294697,-56.999588,Final Refined EEGNet (12/24),5
0.6498109,56.205185,Final Refined EEGNet (12/24),5
7.8011227,66.47714,Final Refined EEGNet (12/24),5
-35.18373,-56.20724,Final Refined EEGNet (12/24),5
-7.391476,24.128656,Final Refined EEGNet (12/24),5
7.9032135,65.1376,Final Refined EEGNet (12/24),5
5.625392,54.72238,Final Refined EEGNet (12/24),5
0.34603825,55.705418,Final Refined EEGNet (12/24),5
9.348492,66.52513,Final Refined EEGNet (12/24),5
4.5484924,53.661686,Final Refined EEGNet (12/24),5
-34.45725,-55.58086,Final Refined EEGNet (12/24),5
0.63279486,56.140987,Final Refined EEGNet (12/24),5
-10.048493,73.21264,Final Refined EEGNet (12/24),5
-6.8660774,24.78116,Final Refined EEGNet (12/24),5
9.7767315,64.341515,Final Refined EEGNet (12/24),5
-7.2155094,24.36167,Final Refined EEGNet (12/24),5
9.449132,64.95803,Final Refined EEGNet (12/24),5
3.7526596,52.215637,Final Refined EEGNet (12/24),5
-35.69664,-56.375324,Final Refined EEGNet (12/24),5
-0.4746614,50.94631,Final Refined EEGNet (12/24),5
11.719116,66.31588,Final Refined EEGNet (12/24),5
15.324955,68.523735,Final Refined EEGNet (12/24),5
-8.12463,23.0143,Final Refined EEGNet (12/24),5
-1.3996493,48.908245,Final Refined EEGNet (12/24),5
5.3693027,54.70633,Final Refined EEGNet (12/24),5
-35.037285,-56.632275,Final Refined EEGNet (12/24),5
3.7689302,53.336357,Final Refined EEGNet (12/24),5
5.161362,54.066635,Final Refined EEGNet (12/24),5
9.045662,58.17969,Final Refined EEGNet (12/24),5
-35.042942,-56.443024,Final Refined EEGNet (12/24),5
-10.487897,19.842125,Final Refined EEGNet (12/24),5
1.5255766,51.10938,Final Refined EEGNet (12/24),5
3.4589472,45.45434,Final Refined EEGNet (12/24),5
-34.851162,-56.559387,Final Refined EEGNet (12/24),5
3.371449,55.722145,Final Refined EEGNet (12/24),5
9.523942,56.965557,Final Refined EEGNet (12/24),5
-11.553093,19.872673,Final Refined EEGNet (12/24),5
5.927353,59.34947,Final Refined EEGNet (12/24),5
2.3076375,44.26961,Final Refined EEGNet (12/24),5
-10.103092,19.129189,Final Refined EEGNet (12/24),5
1.6031246,58.374687,Final Refined EEGNet (12/24),5
-1.2004197,42.097534,Final Refined EEGNet (12/24),5
-36.56221,-57.690002,Final Refined EEGNet (12/24),5
0.77620786,50.64936,Final Refined EEGNet (12/24),5
5.2939196,61.188015,Final Refined EEGNet (12/24),5
-27.091616,15.281514,Final Refined EEGNet (12/24),5
-11.870243,21.659674,Final Refined EEGNet (12/24),5
8.948113,53.991364,Final Refined EEGNet (12/24),5
-26.711775,19.275583,Final Refined EEGNet (12/24),5
10.363898,55.619114,Final Refined EEGNet (12/24),5
-24.004274,14.88248,Final Refined EEGNet (12/24),5
14.535038,62.89672,Final Refined EEGNet (12/24),5
-26.40882,19.05731,Final Refined EEGNet (12/24),5
-11.657288,37.374004,Final Refined EEGNet (12/24),5
-24.693657,25.34281,Final Refined EEGNet (12/24),5
-26.378645,20.520248,Final Refined EEGNet (12/24),5
-7.948664,22.138865,Final Refined EEGNet (12/24),5
-25.354881,23.785526,Final Refined EEGNet (12/24),5
14.580037,62.784615,Final Refined EEGNet (12/24),5
-25.119745,22.444979,Final Refined EEGNet (12/24),5
-26.456793,19.812582,Final Refined EEGNet (12/24),5
-14.955101,46.275833,Final Refined EEGNet (12/24),5
1.448449,45.34342,Final Refined EEGNet (12/24),5
-26.470047,19.308893,Final Refined EEGNet (12/24),5
-26.347046,22.053774,Final Refined EEGNet (12/24),5
-15.226735,44.171295,Final Refined EEGNet (12/24),5
-24.271152,26.205416,Final Refined EEGNet (12/24),5
-11.668463,37.181564,Final Refined EEGNet (12/24),5
5.9134917,49.835136,Final Refined EEGNet (12/24),5
-24.590504,25.36807,Final Refined EEGNet (12/24),5
-26.894932,19.666555,Final Refined EEGNet (12/24),5
-12.097762,21.819534,Final Refined EEGNet (12/24),5
1.1572337,45.642437,Final Refined EEGNet (12/24),5
-25.460928,23.980381,Final Refined EEGNet (12/24),5
-14.220701,43.175613,Final Refined EEGNet (12/24),5
-25.778627,23.431725,Final Refined EEGNet (12/24),5
1.4963096,44.7038,Final Refined EEGNet (12/24),5
-24.564363,21.518171,Final Refined EEGNet (12/24),5
-26.434496,19.991379,Final Refined EEGNet (12/24),5
-9.464415,21.288559,Final Refined EEGNet (12/24),5
1.2891103,90.31294,Final Refined EEGNet (12/24),5
1.3486389,39.969883,Final Refined EEGNet (12/24),5
-26.444582,21.868397,Final Refined EEGNet (12/24),5
1.4183975,90.28706,Final Refined EEGNet (12/24),5
-25.104269,14.932999,Final Refined EEGNet (12/24),5
-26.238665,21.010416,Final Refined EEGNet (12/24),5
-20.793715,31.82352,Final Refined EEGNet (12/24),5
-18.098671,33.00381,Final Refined EEGNet (12/24),5
1.41996,90.28171,Final Refined EEGNet (12/24),5
-26.413246,19.985086,Final Refined EEGNet (12/24),5
-25.306473,24.471886,Final Refined EEGNet (12/24),5
13.107458,91.72877,Final Refined EEGNet (12/24),5
-24.486372,21.345058,Final Refined EEGNet (12/24),5
-26.431541,19.068209,Final Refined EEGNet (12/24),5
4.7071085,46.297295,Final Refined EEGNet (12/24),5
-12.90703,47.192734,Final Refined EEGNet (12/24),5
-25.62377,23.383411,Final Refined EEGNet (12/24),5
7.143667,50.340206,Final Refined EEGNet (12/24),5
-22.322868,28.841787,Final Refined EEGNet (12/24),5
-26.14212,22.008352,Final Refined EEGNet (12/24),5
-6.0129266,18.317867,Final Refined EEGNet (12/24),5
-24.936735,23.431627,Final Refined EEGNet (12/24),5
-26.501564,19.827505,Final Refined EEGNet (12/24),5
-18.091553,33.096188,Final Refined EEGNet (12/24),5
10.369414,55.459938,Final Refined EEGNet (12/24),5
-37.57731,-60.370434,Final Refined EEGNet (12/24),5
-25.843048,24.008562,Final Refined EEGNet (12/24),5
-14.409416,43.279606,Final Refined EEGNet (12/24),5
-28.635098,17.500221,Final Refined EEGNet (12/24),5
-22.18631,28.91972,Final Refined EEGNet (12/24),5
-26.771141,22.687313,Final Refined EEGNet (12/24),5
-15.667052,44.4118,Final Refined EEGNet (12/24),5
-28.627428,17.73846,Final Refined EEGNet (12/24),5
-22.62403,28.726442,Final Refined EEGNet (12/24),5
-26.930874,22.559374,Final Refined EEGNet (12/24),5
-37.699196,-60.96616,Final Refined EEGNet (12/24),5
-25.091845,25.226217,Final Refined EEGNet (12/24),5
-28.664244,17.705965,Final Refined EEGNet (12/24),5
-18.62545,32.270206,Final Refined EEGNet (12/24),5
-27.160261,19.109533,Final Refined EEGNet (12/24),5
-37.63345,-60.237003,Final Refined EEGNet (12/24),5
-25.295572,23.7431,Final Refined EEGNet (12/24),5
-15.017435,44.401302,Final Refined EEGNet (12/24),5
-38.826855,-61.627525,Final Refined EEGNet (12/24),5
-28.686537,18.198915,Final Refined EEGNet (12/24),5
-20.977482,31.403091,Final Refined EEGNet (12/24),5
-26.079418,23.5275,Final Refined EEGNet (12/24),5
-24.515726,25.619102,Final Refined EEGNet (12/24),5
-14.418965,47.7169,Final Refined EEGNet (12/24),5
-26.77763,22.317951,Final Refined EEGNet (12/24),5
-38.071712,-61.261047,Final Refined EEGNet (12/24),5
-24.137278,26.720806,Final Refined EEGNet (12/24),5
-14.500535,48.255383,Final Refined EEGNet (12/24),5
-28.584799,18.46252,Final Refined EEGNet (12/24),5
-19.35004,44.304928,Final Refined EEGNet (12/24),5
-28.45336,18.35717,Final Refined EEGNet (12/24),5
-18.31628,44.50292,Final Refined EEGNet (12/24),5
-25.252686,24.866077,Final Refined EEGNet (12/24),5
-37.535736,-60.687706,Final Refined EEGNet (12/24),5
-23.56788,27.526152,Final Refined EEGNet (12/24),5
-14.5539465,48.02046,Final Refined EEGNet (12/24),5
-14.482925,48.13347,Final Refined EEGNet (12/24),5
-28.482496,18.63966,Final Refined EEGNet (12/24),5
-18.89298,44.48244,Final Refined EEGNet (12/24),5
-25.295391,24.986858,Final Refined EEGNet (12/24),5
-36.80637,-60.548252,Final Refined EEGNet (12/24),5
-23.244932,28.344284,Final Refined EEGNet (12/24),5
-23.354412,28.52017,Final Refined EEGNet (12/24),5
-14.538144,48.551323,Final Refined EEGNet (12/24),5
-36.86666,-58.798775,Final Refined EEGNet (12/24),5
-28.086054,18.911701,Final Refined EEGNet (12/24),5
-19.146711,44.544453,Final Refined EEGNet (12/24),5
-26.08283,24.608253,Final Refined EEGNet (12/24),5
-36.796535,-59.636433,Final Refined EEGNet (12/24),5
-23.45983,28.166933,Final Refined EEGNet (12/24),5
-14.350829,48.417946,Final Refined EEGNet (12/24),5
-27.972733,18.925442,Final Refined EEGNet (12/24),5
-18.912985,44.588932,Final Refined EEGNet (12/24),5
-26.400644,23.025064,Final Refined EEGNet (12/24),5
-28.18495,18.873528,Final Refined EEGNet (12/24),5
-19.173794,44.536835,Final Refined EEGNet (12/24),5
-25.710787,24.838795,Final Refined EEGNet (12/24),5
-36.640076,-59.51575,Final Refined EEGNet (12/24),5
-23.760197,28.532728,Final Refined EEGNet (12/24),5
-14.585637,48.574722,Final Refined EEGNet (12/24),5
-34.81222,-56.959835,Final Refined EEGNet (12/24),5
-1.754631,48.766106,Final Refined EEGNet (12/24),5
4.5044703,61.943447,Final Refined EEGNet (12/24),5
-17.285412,3.841943,Final Refined EEGNet (12/24),5
3.5732312,88.102394,Final Refined EEGNet (12/24),5
-15.107188,45.261955,Final Refined EEGNet (12/24),5
3.015476,61.850433,Final Refined EEGNet (12/24),5
-17.206278,4.0344534,Final Refined EEGNet (12/24),5
3.5977337,88.08301,Final Refined EEGNet (12/24),5
-14.809598,45.672222,Final Refined EEGNet (12/24),5
-36.934975,-59.357998,Final Refined EEGNet (12/24),5
-14.285425,45.839252,Final Refined EEGNet (12/24),5
-8.084639,18.576643,Final Refined EEGNet (12/24),5
3.795582,56.15463,Final Refined EEGNet (12/24),5
0.12844382,41.592896,Final Refined EEGNet (12/24),5
-35.38218,-56.617992,Final Refined EEGNet (12/24),5
-3.1708078,47.791313,Final Refined EEGNet (12/24),5
8.207903,61.714573,Final Refined EEGNet (12/24),5
-36.123646,-57.527702,Final Refined EEGNet (12/24),5
-9.209483,18.72459,Final Refined EEGNet (12/24),5
5.5800257,60.33116,Final Refined EEGNet (12/24),5
1.3357345,42.450085,Final Refined EEGNet (12/24),5
-1.6340592,48.719177,Final Refined EEGNet (12/24),5
3.8274558,60.46753,Final Refined EEGNet (12/24),5
-0.3939023,40.950794,Final Refined EEGNet (12/24),5
-36.573128,-57.533333,Final Refined EEGNet (12/24),5
-1.500833,49.0309,Final Refined EEGNet (12/24),5
7.5633516,62.375168,Final Refined EEGNet (12/24),5
-8.186541,18.45972,Final Refined EEGNet (12/24),5
3.670298,59.287365,Final Refined EEGNet (12/24),5
